Car_ID,Brand,Model_Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Horsepower,Price
1480,Toyota,2006,4.1,Diesel,Manual,55818,2,4,274,48981.1
1481,Honda,2017,3.3,Electric,Manual,156967,4,1,204,49682.65
1482,Honda,2019,2.0,Diesel,Manual,97307,4,3,115,41378.65
1483,Hyundai,2006,3.8,Electric,Manual,198481,3,1,78,31620.949999999997
1484,Toyota,2011,3.3,Electric,Automatic,191396,4,3,230,42651.2
1485,Toyota,2007,4.2,Hybrid,Automatic,71920,4,3,358,52891.0
1486,Toyota,2012,3.9,Diesel,Automatic,189627,4,1,390,56753.65
1487,Toyota,2018,3.4,Electric,Manual,123642,4,3,175,48796.9
1488,Toyota,2011,3.0,Petrol,Manual,70453,2,3,359,50212.35
1489,Hyundai,2011,1.5,Electric,Manual,27689,4,1,157,38057.55
1490,BMW,2005,2.0,Electric,Automatic,144324,3,2,261,34075.8
1491,Honda,2021,2.7,Petrol,Manual,35844,2,1,222,56698.8
1492,Toyota,2013,3.4,Diesel,Automatic,100687,3,3,380,51617.65
1493,BMW,2017,3.1,Hybrid,Manual,28365,3,4,206,47104.75
1494,BMW,2023,2.2,Hybrid,Manual,142098,3,2,342,51631.1
1495,Honda,2023,1.0,Hybrid,Manual,103303,2,4,218,38757.85
1496,Hyundai,2021,3.0,Petrol,Automatic,33523,2,2,257,57129.85
1497,Ford,2014,2.1,Electric,Manual,146554,2,4,210,39507.3
1498,Ford,2014,3.9,Diesel,Automatic,117105,4,2,200,48980.75
1499,BMW,2008,1.1,Electric,Manual,53888,3,1,73,28244.6
1500,Tesla,2012,3.3,Hybrid,Manual,118884,2,2,332,51172.8
1501,Tesla,2022,4.8,Electric,Automatic,111968,3,2,95,53406.6
1502,Honda,2018,1.7,Petrol,Manual,55110,2,2,93,37060.5
1503,Ford,2022,2.9,Petrol,Manual,136565,2,3,335,54966.75
1504,BMW,2018,1.4,Diesel,Manual,192266,2,4,298,36846.7
1505,Hyundai,2019,3.5,Diesel,Manual,87001,3,1,338,59543.95
1506,Ford,2008,3.2,Hybrid,Automatic,44767,4,4,194,39301.65
1507,BMW,2017,2.6,Diesel,Automatic,34550,2,4,241,48014.5
1508,BMW,2012,3.1,Electric,Manual,149905,2,1,303,47459.75
1509,Toyota,2022,4.6,Petrol,Manual,139042,2,3,364,65606.9
1510,Hyundai,2016,1.8,Petrol,Automatic,103315,4,2,344,49946.25
1511,Toyota,2018,1.1,Petrol,Manual,100494,3,3,145,32678.300000000003
1512,Honda,2006,4.4,Diesel,Automatic,132424,3,3,377,53932.8
1513,Toyota,2022,3.3,Petrol,Manual,118855,3,2,283,58373.25
1514,Toyota,2006,4.6,Petrol,Automatic,87681,3,4,227,44877.95
1515,Ford,2015,3.4,Petrol,Automatic,106489,2,2,371,56002.55
1516,Tesla,2013,4.2,Hybrid,Automatic,185249,4,1,273,49620.55
1517,BMW,2016,2.7,Hybrid,Automatic,135546,2,2,218,42736.7
1518,Hyundai,2021,4.0,Diesel,Manual,197573,4,4,144,46614.35
1519,Toyota,2019,4.7,Petrol,Manual,33900,3,3,298,65043.0
1520,Hyundai,2021,3.3,Diesel,Automatic,19126,4,3,373,66363.7
1521,Tesla,2022,1.7,Petrol,Automatic,116198,2,2,131,40952.1
1522,Tesla,2010,2.1,Petrol,Automatic,84303,2,1,127,32732.85
1523,Toyota,2021,1.8,Petrol,Automatic,184066,3,4,343,46671.7
1524,Honda,2022,2.0,Diesel,Manual,72061,2,3,177,44325.95
1525,Toyota,2012,2.2,Diesel,Automatic,21978,2,2,256,49011.1
1526,Ford,2013,3.2,Petrol,Automatic,61344,4,1,298,54628.8
1527,BMW,2010,3.4,Electric,Automatic,51648,2,1,117,41489.6
1528,Honda,2009,2.7,Diesel,Automatic,6055,3,3,388,55575.25
1529,Toyota,2016,3.5,Hybrid,Automatic,80582,3,3,337,57703.9
1530,Hyundai,2015,1.3,Diesel,Automatic,86214,2,4,284,42909.3
1531,Honda,2005,1.4,Petrol,Automatic,180948,3,1,359,32906.6
1532,Honda,2015,1.7,Electric,Manual,112954,4,4,323,40478.3
1533,Toyota,2023,3.1,Petrol,Automatic,43725,4,1,156,56754.75
1534,Honda,2013,1.9,Hybrid,Automatic,141327,2,1,250,42764.65
1535,Hyundai,2006,2.1,Diesel,Automatic,58380,2,2,94,29216.0
1536,Tesla,2016,2.6,Diesel,Manual,58333,4,3,291,50289.35
1537,Honda,2008,4.2,Petrol,Manual,47459,3,1,118,44632.05
1538,Tesla,2008,1.1,Petrol,Manual,121518,2,4,244,27541.1
1539,Hyundai,2022,3.6,Hybrid,Automatic,41163,2,3,380,63761.850000000006
1540,Toyota,2019,3.7,Electric,Automatic,170043,3,4,343,53853.85
1541,BMW,2023,4.2,Hybrid,Automatic,89730,2,3,104,54438.5
1542,Honda,2017,4.7,Electric,Manual,24476,3,3,286,61367.2
1543,BMW,2023,1.1,Diesel,Automatic,73580,3,1,278,50001.0
1544,Hyundai,2021,1.6,Electric,Manual,110576,3,2,229,44964.2
1545,Honda,2010,4.5,Electric,Manual,91593,3,1,76,43697.35
1546,Tesla,2020,2.8,Diesel,Manual,114071,3,3,338,56675.45
1547,Ford,2016,3.3,Diesel,Manual,119832,4,1,195,47300.4
1548,BMW,2023,3.7,Diesel,Manual,143579,3,1,394,64511.05
1549,Honda,2009,3.7,Hybrid,Automatic,148190,4,3,159,38127.5
1550,BMW,2021,4.7,Diesel,Automatic,186601,3,3,111,51687.95
1551,Honda,2005,5.0,Petrol,Manual,73682,2,1,228,53274.9
1552,Toyota,2014,3.9,Diesel,Automatic,190248,4,1,271,47710.6
1553,Tesla,2019,2.1,Diesel,Automatic,96713,2,1,351,55691.35
1554,BMW,2015,4.5,Diesel,Manual,109060,3,4,357,55962.0
1555,Ford,2017,1.2,Electric,Manual,140486,3,1,160,35481.7
1556,Ford,2009,1.9,Hybrid,Automatic,88030,2,4,194,31568.5
1557,Hyundai,2005,4.6,Diesel,Automatic,125360,3,2,195,45374.0
1558,Honda,2016,2.0,Hybrid,Automatic,90973,2,4,121,33608.35
1559,BMW,2015,1.9,Petrol,Automatic,198209,3,1,172,35597.55
1560,Hyundai,2021,1.6,Petrol,Manual,140009,3,2,256,45341.55
1561,BMW,2008,4.4,Diesel,Automatic,41731,4,4,274,49795.45
1562,Honda,2019,3.0,Petrol,Manual,174737,2,4,83,38829.15
1563,Ford,2013,3.7,Hybrid,Manual,153572,3,3,173,40636.4
1564,Toyota,2023,2.0,Electric,Automatic,119360,2,2,186,46207.0
1565,Ford,2023,4.0,Diesel,Automatic,6750,4,3,373,67484.5
1566,Hyundai,2016,4.0,Petrol,Automatic,70018,2,2,162,52256.1
1567,Tesla,2009,2.3,Hybrid,Manual,140099,4,4,213,34530.05
1568,Toyota,2014,2.6,Hybrid,Manual,141817,2,3,179,41141.15
1569,Hyundai,2021,1.8,Petrol,Manual,197803,2,1,232,40048.85
1570,Honda,2009,4.9,Hybrid,Manual,91984,4,4,122,44249.8
1571,Toyota,2020,3.6,Hybrid,Automatic,112983,3,2,72,46233.85
1572,Hyundai,2011,4.7,Diesel,Manual,33451,3,2,137,53152.45
1573,Honda,2013,2.2,Hybrid,Manual,98743,3,3,315,43875.85
1574,Ford,2007,4.1,Petrol,Automatic,76474,2,3,207,43673.3
1575,Tesla,2019,4.1,Diesel,Manual,197608,2,2,377,59505.6
1576,Honda,2020,3.8,Petrol,Manual,17150,3,4,356,64381.5
1577,BMW,2022,4.9,Electric,Automatic,18406,2,3,135,58434.7
1578,Honda,2018,2.6,Petrol,Manual,155853,2,1,394,54554.35
1579,Honda,2007,1.5,Petrol,Manual,193489,3,2,224,29125.55
1580,Tesla,2016,3.7,Diesel,Manual,121047,4,1,156,46957.65
1581,BMW,2013,3.9,Hybrid,Manual,128971,2,2,102,40283.45
1582,Hyundai,2011,3.3,Petrol,Automatic,108157,2,1,137,42255.15
1583,Hyundai,2013,1.8,Diesel,Manual,23325,2,4,256,41604.75
1584,Honda,2017,3.0,Electric,Automatic,99415,2,2,261,52288.25
1585,BMW,2022,2.2,Diesel,Manual,145508,4,4,282,47366.6
1586,BMW,2009,2.7,Diesel,Automatic,22669,3,3,157,41872.55
1587,Tesla,2017,3.6,Hybrid,Automatic,132385,2,2,177,47151.75
1588,Ford,2008,4.0,Petrol,Automatic,77010,3,4,309,50334.5
1589,Hyundai,2006,1.9,Electric,Manual,137915,2,1,285,38276.25
1590,Tesla,2020,2.6,Diesel,Manual,55812,4,4,246,51883.4
1591,Toyota,2013,2.1,Petrol,Manual,21059,3,2,122,39700.05
1592,Hyundai,2013,1.8,Petrol,Automatic,91269,4,4,399,45158.55
1593,Tesla,2010,4.1,Diesel,Manual,176840,2,1,118,39002.0
1594,Hyundai,2015,4.6,Petrol,Manual,30395,4,1,183,58006.25
1595,Ford,2005,2.5,Diesel,Manual,25202,4,1,164,35728.9
1596,Toyota,2008,4.0,Diesel,Manual,149345,2,3,94,35697.75
1597,Ford,2017,4.6,Diesel,Automatic,184961,2,2,201,48464.95
1598,Toyota,2017,4.4,Electric,Automatic,108235,3,1,248,58533.25
1599,Honda,2017,1.7,Diesel,Manual,50510,2,3,214,40603.5
1600,Tesla,2006,4.8,Hybrid,Manual,92945,3,1,267,55491.75
1601,Toyota,2013,2.5,Petrol,Manual,75649,4,4,394,52675.55
1602,Ford,2012,2.4,Electric,Automatic,111723,4,2,153,36626.85
1603,Hyundai,2011,1.2,Petrol,Manual,7881,3,4,226,37793.95
1604,Toyota,2008,2.9,Electric,Automatic,50913,2,3,154,38544.35
1605,Tesla,2022,1.4,Hybrid,Automatic,116860,2,4,322,43997.0
1606,Toyota,2007,2.0,Electric,Manual,89785,4,4,141,32587.75
1607,BMW,2010,2.3,Electric,Manual,67457,3,1,292,47266.15
1608,Hyundai,2016,4.2,Electric,Manual,171415,4,4,345,53952.25
1609,Tesla,2016,4.5,Petrol,Automatic,198461,4,1,352,60570.95
1610,Tesla,2012,2.2,Diesel,Automatic,144728,2,1,333,45916.6
1611,Honda,2005,4.4,Petrol,Manual,10741,3,2,315,57576.95
1612,Ford,2008,4.4,Diesel,Automatic,152733,4,3,130,37712.35
1613,Honda,2015,4.1,Petrol,Manual,102091,2,3,328,55620.45
1614,Tesla,2007,1.6,Hybrid,Manual,33690,4,3,76,30161.5
1615,Hyundai,2017,3.8,Hybrid,Automatic,37833,4,1,257,60252.35
1616,Toyota,2021,4.8,Electric,Automatic,107566,2,3,73,53877.7
1617,Toyota,2014,3.7,Hybrid,Automatic,76240,2,1,300,53757.0
1618,Hyundai,2016,2.3,Electric,Automatic,111898,3,2,202,45085.1
1619,Tesla,2019,3.0,Diesel,Manual,82711,4,3,194,49328.45
1620,Toyota,2014,3.6,Hybrid,Manual,193213,3,1,84,39398.35
1621,Toyota,2018,3.0,Diesel,Manual,44023,2,3,82,44900.85
1622,Toyota,2017,1.5,Petrol,Automatic,45209,2,3,187,38581.55
1623,Ford,2009,2.2,Diesel,Manual,98590,4,2,309,40561.5
1624,Ford,2010,4.2,Petrol,Automatic,91612,3,4,332,52467.4
1625,BMW,2006,4.4,Diesel,Automatic,85522,3,3,75,39064.9
1626,Honda,2021,1.5,Diesel,Automatic,116654,4,2,389,54331.3
1627,Hyundai,2008,4.8,Hybrid,Manual,150512,4,3,300,50827.4
1628,Hyundai,2018,2.3,Diesel,Automatic,124107,3,3,99,39775.65
1629,Hyundai,2014,3.6,Hybrid,Automatic,144032,2,3,91,37906.4
1630,BMW,2007,4.0,Hybrid,Automatic,27462,2,3,225,46466.9
1631,Ford,2007,4.2,Electric,Automatic,22821,4,4,187,44846.95
1632,Tesla,2019,4.8,Electric,Automatic,193844,3,4,262,51634.8
1633,Tesla,2010,2.3,Petrol,Automatic,163330,3,3,264,34920.5
1634,BMW,2021,4.4,Diesel,Automatic,97889,3,3,237,61166.55
1635,Tesla,2016,1.5,Petrol,Automatic,93952,2,2,308,42834.4
1636,Hyundai,2015,3.8,Diesel,Automatic,198596,2,2,313,47969.2
1637,Honda,2008,4.0,Electric,Automatic,158187,3,1,138,39417.65
1638,Toyota,2010,3.7,Electric,Automatic,123066,3,4,164,39074.7
1639,Ford,2005,2.0,Diesel,Automatic,182505,4,3,146,26367.75
1640,Ford,2020,4.5,Diesel,Manual,84364,4,4,240,57119.8
1641,BMW,2019,1.7,Electric,Manual,75077,3,2,70,35806.15
1642,Ford,2021,1.2,Electric,Automatic,45644,3,4,131,41225.8
1643,Hyundai,2012,3.9,Petrol,Automatic,67643,2,4,276,51626.85
1644,Tesla,2016,2.9,Electric,Automatic,18311,3,3,223,48857.45
1645,Hyundai,2014,4.4,Diesel,Manual,134466,4,3,343,55852.7
1646,BMW,2019,2.5,Petrol,Manual,35531,2,2,117,46453.45
1647,Hyundai,2013,1.7,Diesel,Manual,19588,4,3,206,39111.6
1648,Tesla,2006,4.3,Hybrid,Automatic,54416,4,2,70,43667.2
1649,Honda,2009,3.2,Petrol,Automatic,148452,2,2,304,43282.4
1650,BMW,2010,1.8,Diesel,Automatic,178717,4,1,325,41597.15
1651,Honda,2011,3.9,Electric,Automatic,153890,3,1,176,45953.5
1652,Toyota,2005,3.0,Hybrid,Manual,166929,4,1,242,38945.55
1653,Honda,2011,3.4,Diesel,Automatic,26711,2,4,199,43675.45
1654,Toyota,2016,2.8,Petrol,Manual,141169,2,1,363,52231.55
1655,Toyota,2020,4.3,Diesel,Manual,121348,2,3,109,48675.6
1656,Honda,2020,4.3,Hybrid,Automatic,164465,4,3,85,45822.75
1657,BMW,2015,3.8,Petrol,Manual,27076,3,1,196,53738.2
1658,Tesla,2008,1.4,Hybrid,Manual,89274,2,4,272,33706.3
1659,Hyundai,2017,4.4,Diesel,Manual,62609,3,2,203,53943.55
1660,Hyundai,2011,3.7,Electric,Manual,165389,2,4,328,45415.55
1661,Tesla,2008,3.8,Electric,Automatic,63480,3,4,83,40158.0
1662,Toyota,2019,2.5,Diesel,Automatic,12044,3,2,135,48699.8
1663,Toyota,2023,4.5,Diesel,Manual,60486,3,2,264,63814.7
1664,BMW,2013,3.9,Diesel,Automatic,60162,2,2,183,48901.9
1665,Ford,2015,1.5,Petrol,Manual,34882,4,3,228,42292.9
1666,Honda,2012,2.6,Hybrid,Automatic,59078,4,2,230,46044.1
1667,Toyota,2005,4.5,Hybrid,Automatic,63734,4,2,323,51298.3
1668,Hyundai,2012,1.2,Hybrid,Automatic,113730,3,4,84,27267.5
1669,BMW,2017,4.8,Diesel,Automatic,179898,2,4,106,45683.1
1670,Honda,2008,3.7,Hybrid,Automatic,92985,3,1,224,49067.75
1671,BMW,2012,3.5,Diesel,Manual,49028,2,4,96,39844.6
1672,Honda,2007,2.1,Petrol,Automatic,187403,3,2,81,23455.85
1673,Honda,2013,2.0,Electric,Manual,103938,2,3,136,36334.1
1674,Tesla,2006,4.8,Diesel,Manual,123319,2,4,99,40897.05
1675,Toyota,2006,2.2,Diesel,Automatic,37543,2,4,165,36818.85
1676,BMW,2017,4.1,Electric,Manual,129279,3,2,284,54673.05
1677,BMW,2019,2.6,Electric,Automatic,34362,4,4,263,52352.9
1678,Tesla,2016,1.6,Petrol,Manual,163387,3,4,204,37355.65
1679,Hyundai,2008,1.0,Hybrid,Manual,163818,3,2,359,35831.1
1680,Hyundai,2012,3.2,Diesel,Automatic,146129,2,4,101,35365.55
1681,Toyota,2013,4.9,Hybrid,Automatic,47915,2,3,108,52588.25
1682,Toyota,2009,2.5,Diesel,Automatic,157133,4,1,275,39264.35
1683,Ford,2022,2.4,Petrol,Automatic,56370,4,4,112,42297.5
1684,Tesla,2015,2.4,Electric,Manual,170229,2,3,328,47476.55
1685,Hyundai,2019,3.1,Petrol,Automatic,116375,4,4,318,50698.25
1686,Honda,2013,2.8,Electric,Manual,147394,4,1,143,37313.3
1687,BMW,2021,4.5,Hybrid,Manual,74812,2,2,388,67795.4
1688,Toyota,2016,3.0,Hybrid,Manual,39017,3,1,365,58237.15
1689,BMW,2011,3.0,Petrol,Manual,61792,4,4,343,50867.4
1690,BMW,2014,1.6,Electric,Manual,163814,2,1,392,44514.3
1691,Ford,2014,4.9,Petrol,Manual,134198,4,1,259,57929.1
1692,Hyundai,2017,2.0,Electric,Automatic,22629,4,2,207,47303.55
1693,Toyota,2023,1.3,Electric,Manual,133614,2,4,371,50566.3
1694,BMW,2015,3.7,Hybrid,Manual,144317,4,1,380,56404.15
1695,Toyota,2017,3.4,Hybrid,Manual,101950,4,1,351,57784.5
1696,Honda,2012,2.7,Electric,Automatic,179942,4,2,235,39621.9
1697,Ford,2012,2.7,Electric,Automatic,69829,3,3,347,48279.55
1698,Honda,2008,4.1,Electric,Manual,15588,3,4,95,43586.6
1699,Toyota,2019,1.8,Hybrid,Automatic,136514,4,3,142,37828.3
1700,Toyota,2015,4.3,Hybrid,Manual,110280,2,3,184,48714.0
1701,Hyundai,2015,3.6,Diesel,Automatic,45721,4,2,120,50030.95
1702,BMW,2005,2.7,Electric,Manual,173217,4,2,240,36990.15
1703,BMW,2021,2.8,Diesel,Automatic,15599,3,4,337,60613.05
1704,Honda,2019,2.0,Electric,Automatic,77594,3,3,72,35679.3
1705,Ford,2010,4.0,Hybrid,Automatic,139011,3,1,279,50411.45
1706,Tesla,2019,3.1,Diesel,Manual,27149,4,3,370,59199.55
1707,BMW,2013,2.3,Diesel,Manual,132616,4,2,184,37659.2
1708,Hyundai,2018,3.4,Petrol,Manual,146280,2,1,236,53751.0
1709,Honda,2022,5.0,Electric,Automatic,114034,4,1,334,69079.3
1710,Honda,2021,2.7,Hybrid,Automatic,185564,4,2,296,47769.8
1711,Tesla,2022,4.7,Petrol,Manual,25951,3,1,220,64881.45
1712,Hyundai,2009,2.4,Petrol,Automatic,184992,3,3,337,38566.4
1713,Ford,2013,1.2,Electric,Manual,51766,3,2,185,34088.7
1714,Hyundai,2015,1.8,Petrol,Manual,62014,3,4,157,37219.3
1715,Ford,2005,2.7,Electric,Manual,164423,3,2,387,42166.85
1716,Hyundai,2022,1.9,Petrol,Manual,185458,2,4,311,42536.1
1717,Hyundai,2010,1.0,Electric,Automatic,92122,2,4,398,40185.9
1718,Toyota,2006,4.7,Hybrid,Automatic,14308,2,2,109,49360.6
1719,Honda,2019,4.4,Electric,Automatic,64252,3,2,251,61650.4
1720,Hyundai,2018,4.0,Electric,Manual,88211,3,4,278,58111.45
1721,Tesla,2009,1.7,Diesel,Automatic,164136,3,4,342,37315.2
1722,Hyundai,2010,1.5,Hybrid,Manual,189951,2,1,188,31133.449999999997
1723,BMW,2010,1.3,Hybrid,Manual,131534,3,2,93,26044.3
1724,Honda,2022,3.9,Hybrid,Manual,13720,2,2,327,68763.0
1725,BMW,2018,4.7,Petrol,Manual,131204,3,1,161,56239.8
1726,Honda,2014,2.7,Diesel,Manual,179012,4,2,230,39819.4
1727,BMW,2018,1.5,Hybrid,Manual,84993,2,1,218,41386.35
1728,Hyundai,2017,3.0,Petrol,Automatic,52113,4,1,186,52283.35
1729,Hyundai,2007,2.4,Petrol,Automatic,53926,2,2,122,35941.7
1730,Toyota,2010,2.5,Petrol,Automatic,174275,3,3,371,42622.25
1731,Tesla,2012,3.5,Diesel,Automatic,141464,3,4,114,38131.8
1732,BMW,2016,3.9,Petrol,Manual,30905,4,2,334,61124.75
1733,Ford,2017,1.4,Diesel,Manual,55385,3,3,331,49907.75
1734,Toyota,2015,1.1,Electric,Automatic,35653,2,1,376,50629.35
1735,BMW,2016,5.0,Petrol,Automatic,96865,3,3,303,62853.75
1736,BMW,2005,1.9,Hybrid,Automatic,130813,3,2,104,28934.35
1737,Toyota,2021,1.2,Petrol,Automatic,150871,2,2,266,43911.45
1738,Hyundai,2020,1.8,Electric,Automatic,196175,4,3,94,35739.25
1739,BMW,2015,1.2,Electric,Automatic,20052,4,2,271,43174.4
1740,Hyundai,2017,2.6,Petrol,Automatic,142116,3,4,342,47460.2
1741,Toyota,2022,4.2,Electric,Automatic,155943,2,3,105,46256.85
1742,Hyundai,2015,2.4,Diesel,Manual,156306,4,1,292,46363.7
1743,Honda,2016,2.8,Diesel,Manual,26381,4,3,346,58052.95
1744,Ford,2010,3.7,Petrol,Manual,153346,3,3,87,36356.7
1745,BMW,2013,3.0,Diesel,Manual,88108,2,3,257,44635.6
1746,Tesla,2020,4.4,Diesel,Automatic,54892,4,3,326,65647.4
1747,Ford,2008,4.5,Hybrid,Manual,186593,3,1,211,47356.35
1748,Hyundai,2007,1.0,Petrol,Automatic,96501,3,1,205,31771.95
1749,BMW,2020,4.1,Electric,Manual,88391,3,1,376,63985.45
1750,Hyundai,2016,2.8,Petrol,Automatic,22920,3,3,148,49007.0
1751,Honda,2015,5.0,Diesel,Automatic,21702,4,4,361,64054.899999999994
1752,Toyota,2009,2.9,Hybrid,Manual,6894,2,4,131,38512.3
1753,BMW,2022,4.9,Petrol,Manual,35985,3,1,198,64039.75
1754,Honda,2023,4.0,Petrol,Automatic,164359,3,4,367,62606.05
1755,Honda,2010,2.0,Diesel,Automatic,130702,4,4,326,40161.9
1756,BMW,2022,3.2,Diesel,Automatic,78527,3,4,281,52789.65
1757,Hyundai,2010,5.0,Petrol,Manual,151511,3,4,123,45353.45
1758,Tesla,2008,4.4,Diesel,Manual,133676,2,4,244,44194.2
1759,Honda,2016,1.4,Diesel,Automatic,47235,3,2,169,41046.25
1760,Ford,2023,3.8,Diesel,Manual,163731,4,1,108,47426.45
1761,Honda,2006,2.4,Diesel,Automatic,29976,2,3,332,42303.2
1762,Tesla,2021,1.0,Diesel,Manual,87643,4,4,219,39369.85
1763,Hyundai,2015,2.6,Hybrid,Manual,112631,2,2,190,45316.45
1764,Hyundai,2015,1.9,Diesel,Manual,61697,2,3,247,44931.15
1765,Ford,2020,4.3,Electric,Manual,75382,3,2,370,66155.9
1766,Honda,2006,2.3,Petrol,Manual,21651,3,4,399,47160.45
1767,Hyundai,2006,4.3,Hybrid,Automatic,185116,3,4,189,36580.2
1768,Tesla,2012,1.0,Hybrid,Automatic,19633,4,4,141,34008.35
1769,BMW,2017,2.2,Diesel,Manual,84164,3,4,288,46357.8
1770,Toyota,2014,2.0,Petrol,Automatic,5569,3,3,371,53959.55
1771,Toyota,2012,1.9,Electric,Automatic,195972,2,3,192,29672.4
1772,Toyota,2008,1.3,Diesel,Manual,72509,3,2,313,39596.55
1773,Honda,2019,1.7,Petrol,Automatic,128425,3,1,144,39726.75
1774,Ford,2005,3.2,Diesel,Manual,106126,3,4,75,29112.699999999997
1775,Hyundai,2015,2.2,Diesel,Automatic,132522,3,2,90,37586.9
1776,BMW,2011,2.7,Diesel,Automatic,38038,2,2,259,45904.1
1777,Tesla,2021,2.5,Diesel,Automatic,185160,3,2,294,48700.0
1778,BMW,2022,4.5,Diesel,Automatic,43138,2,4,172,56694.1
1779,Tesla,2016,4.6,Diesel,Automatic,199382,4,4,168,48544.9
1780,Honda,2013,3.0,Diesel,Automatic,164829,3,2,387,48725.55
1781,Toyota,2009,2.3,Electric,Automatic,192223,3,4,152,27919.85
1782,Honda,2014,1.4,Hybrid,Manual,115740,3,2,250,40255.0
1783,Ford,2008,4.8,Electric,Manual,116174,2,3,221,49585.3
1784,Ford,2009,1.2,Diesel,Manual,54272,3,4,125,27778.4
1785,Tesla,2014,2.2,Diesel,Manual,142980,3,3,259,38706.0
1786,Hyundai,2015,2.2,Electric,Automatic,146916,4,1,91,34873.2
1787,Hyundai,2014,2.3,Electric,Automatic,56455,2,4,137,37840.25
1788,Tesla,2012,1.7,Hybrid,Automatic,73447,2,1,254,42104.65
1789,Ford,2006,4.1,Electric,Manual,82108,4,2,79,40493.6
1790,Ford,2012,1.5,Hybrid,Manual,179138,2,4,135,28271.1
1791,Ford,2020,3.5,Diesel,Manual,176076,3,4,333,50768.2
1792,Honda,2009,1.5,Petrol,Automatic,43333,3,4,294,38254.35
1793,Ford,2007,1.3,Petrol,Manual,126219,4,1,192,31182.05
1794,BMW,2016,4.6,Petrol,Automatic,88029,2,1,107,52879.55
1795,Toyota,2017,1.8,Petrol,Manual,44697,2,2,192,41495.15
1796,Ford,2017,4.3,Diesel,Automatic,22634,2,3,387,63408.3
1797,Tesla,2014,3.2,Petrol,Manual,130520,4,3,225,45296.0
1798,Toyota,2008,1.3,Electric,Automatic,29561,3,1,370,43863.95
1799,Honda,2013,4.8,Electric,Manual,154105,4,4,390,58999.75
1800,Tesla,2006,2.0,Petrol,Manual,60063,3,3,136,29836.85
1801,Toyota,2023,4.4,Electric,Automatic,30921,4,3,202,60711.95
1802,Tesla,2005,1.7,Hybrid,Automatic,24340,3,1,209,33830.0
1803,Honda,2011,4.4,Diesel,Manual,67781,2,2,151,47439.95
1804,BMW,2021,1.1,Petrol,Automatic,19901,2,1,127,44280.95
1805,Honda,2007,3.0,Petrol,Manual,15638,2,1,218,44550.1
1806,Honda,2007,4.1,Diesel,Automatic,174668,4,4,200,38951.6
1807,Tesla,2007,4.7,Electric,Manual,49324,4,1,138,50680.8
1808,Hyundai,2021,4.6,Diesel,Automatic,93356,4,4,319,63729.2
1809,Ford,2011,4.3,Diesel,Manual,37642,2,2,389,64310.9
1810,Ford,2018,4.6,Electric,Manual,30378,3,4,246,57260.1
1811,BMW,2021,1.8,Diesel,Manual,55867,2,2,141,46633.65
1812,BMW,2022,2.1,Electric,Automatic,78686,2,2,86,44174.7
1813,Ford,2017,2.2,Electric,Manual,47875,3,2,398,55329.25
1814,Hyundai,2022,2.5,Diesel,Automatic,123171,3,1,229,49960.45
1815,Ford,2008,2.6,Hybrid,Automatic,105061,3,4,139,31868.949999999997
1816,Hyundai,2005,3.2,Electric,Automatic,69377,3,3,182,41207.15
1817,BMW,2022,1.6,Diesel,Manual,59691,2,1,301,54183.45
1818,Toyota,2005,3.8,Electric,Automatic,196911,4,2,90,29777.449999999997
1819,Tesla,2017,1.7,Hybrid,Automatic,54063,2,3,204,43407.85
1820,BMW,2014,2.2,Hybrid,Automatic,96782,3,1,332,49434.9
1821,BMW,2015,3.0,Petrol,Manual,83343,4,3,180,44455.85
1822,Honda,2013,4.2,Electric,Automatic,88071,4,2,315,55149.45
1823,Honda,2013,4.0,Electric,Automatic,141564,2,3,352,53499.8
1824,Honda,2009,3.6,Diesel,Automatic,126399,2,3,77,33061.05
1825,Tesla,2005,1.6,Electric,Automatic,36357,2,2,353,43580.15
1826,Honda,2021,3.2,Petrol,Manual,37314,4,3,276,58342.3
1827,Hyundai,2006,1.3,Hybrid,Manual,184769,4,1,263,27950.55
1828,Ford,2017,2.5,Hybrid,Automatic,75283,4,3,116,43343.85
1829,Toyota,2013,2.7,Petrol,Automatic,64567,3,4,311,50944.65
1830,BMW,2008,1.2,Electric,Automatic,52006,3,1,79,30355.7
1831,Hyundai,2009,2.1,Electric,Automatic,196083,2,3,358,35836.85
1832,Toyota,2015,4.8,Petrol,Manual,146758,4,4,200,52642.1
1833,Hyundai,2023,4.8,Diesel,Manual,173521,2,4,339,63551.95
1834,Hyundai,2007,2.4,Hybrid,Manual,66606,4,4,371,43768.7
1835,BMW,2016,1.2,Petrol,Manual,23891,2,3,130,37565.45
1836,Ford,2023,1.7,Petrol,Automatic,188187,3,2,233,42268.65
1837,Honda,2023,2.6,Electric,Automatic,106732,4,4,82,43660.4
1838,Tesla,2017,4.8,Hybrid,Manual,196791,3,2,341,57964.45
1839,Ford,2011,1.6,Electric,Manual,172795,4,1,277,39240.25
1840,Tesla,2019,4.1,Petrol,Automatic,34877,2,2,315,61943.149999999994
1841,BMW,2011,1.4,Diesel,Automatic,19026,4,2,202,37714.7
1842,BMW,2012,4.9,Hybrid,Automatic,25422,3,2,313,61319.9
1843,BMW,2009,2.5,Petrol,Automatic,145316,4,2,363,42089.2
